Emotions,Path
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-06-02-02-01-18.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-05-02-02-02-18.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-05-01-01-02-18.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-06-01-01-01-18.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-08-01-02-02-18.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-08-02-01-02-18.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-01-01-01-01-18.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-02-01-01-02-18.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-02-02-02-02-18.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-03-01-02-01-18.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-03-02-01-01-18.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-02-01-02-01-18.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-01-01-02-02-18.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-02-02-01-01-18.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-03-01-01-02-18.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-03-02-02-02-18.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-07-02-02-01-18.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-07-01-01-01-18.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-05-02-01-01-18.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-06-02-01-02-18.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-06-01-02-02-18.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-05-01-02-01-18.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-08-01-01-01-18.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_18/03-01-08-02-02-01-18.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-01-02-01-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-02-01-01-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-02-01-01-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-01-02-01-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-02-02-02-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-02-02-01-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-01-01-01-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-01-01-02-20.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-01-01-01-02-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-01-01-01-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-02-02-01-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-01-02-02-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-02-01-02-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-01-02-02-20.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-01-01-02-01-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-02-01-02-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-01-01-01-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-02-02-01-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-01-01-02-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-02-02-02-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-02-02-02-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-01-01-02-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-02-01-02-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-02-01-01-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-01-02-01-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-01-02-02-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-02-01-01-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-01-02-01-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-02-02-02-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-01-01-02-20.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-01-01-01-01-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-02-01-02-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-01-02-02-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-01-01-01-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-01-01-02-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-02-02-02-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-02-02-01-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-01-02-02-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-02-01-02-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-02-02-01-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-08-01-01-01-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-01-02-01-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-01-02-02-20.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-06-02-01-02-20.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-05-02-01-01-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-01-01-01-20.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-07-02-02-01-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-02-02-02-20.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-03-01-01-02-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-02-01-01-20.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-01-01-02-02-20.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_20/03-01-02-01-02-01-20.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-02-01-01-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-01-02-01-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-01-01-02-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-01-01-01-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-02-02-01-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-02-02-02-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-01-02-01-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-02-01-01-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-02-01-02-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-01-02-02-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-02-02-01-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-01-01-01-21.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-01-01-01-02-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-02-02-01-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-01-01-01-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-02-01-02-21.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-01-01-02-01-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-01-02-02-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-02-02-02-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-01-01-02-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-01-02-02-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-01-02-01-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-02-01-01-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-02-01-02-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-01-01-02-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-02-02-02-21.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-01-01-01-01-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-01-01-02-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-02-02-02-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-01-02-01-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-02-01-01-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-01-02-02-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-02-01-02-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-02-01-02-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-01-02-02-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-02-02-01-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-02-02-02-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-01-01-02-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-01-01-01-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-01-01-01-21.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-08-02-02-01-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-02-02-01-21.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-07-01-01-01-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-02-01-01-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-02-01-02-21.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-06-01-02-02-21.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-05-01-02-01-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-01-02-01-21.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-01-01-02-02-21.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-02-02-01-01-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-01-01-02-21.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_21/03-01-03-02-02-02-21.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-01-01-01-02-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-01-01-01-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-02-02-01-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-01-02-02-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-02-01-02-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-02-01-01-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-01-02-01-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-02-02-02-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-02-02-01-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-01-01-01-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-01-01-02-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-01-02-01-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-02-01-01-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-02-02-02-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-01-01-02-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-02-01-02-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-02-01-01-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-01-02-01-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-01-02-02-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-01-01-02-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-02-02-02-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-01-02-02-19.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-01-01-02-01-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-02-01-02-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-01-01-01-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-02-02-01-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-01-01-01-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-01-01-02-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-02-02-02-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-02-02-01-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-01-02-02-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-02-01-02-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-02-01-02-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-01-02-02-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-02-01-01-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-01-02-01-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-02-02-02-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-01-01-02-19.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-01-01-01-01-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-02-02-02-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-03-01-01-02-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-02-01-01-19.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-01-01-02-02-19.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-02-01-02-01-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-01-02-01-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-01-02-02-19.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-06-02-01-02-19.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-05-02-01-01-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-01-01-01-19.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-07-02-02-01-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-02-02-01-19.wav
6,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_19/03-01-08-01-01-01-19.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-03-02-02-02-10.wav
4,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-03-01-01-02-10.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-02-02-01-01-10.wav
1,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-02-01-02-01-10.wav
5,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-01-01-02-02-10.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-06-01-02-02-10.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-05-01-02-01-10.wav
0,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-05-02-01-01-10.wav
3,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-06-02-01-02-10.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-07-01-01-01-10.wav
2,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_10/03-01-07-02-02-01-10.wav
